client_id,sku,product_name,brand,category,avg_daily_demand,std_demand,coefficient_of_variation,lead_time_days,safety_stock,lead_time_demand,reorder_point,stock_norm,optimal_order_qty,forecast_method,service_level,z_score,last_updated
C006,SKU0049,Lays Masala Chips 90g,Lays,Snacks,11.55,4.4,0.38,3,12.55,34.64,47.19,56.62,80.83,Prophet,0.95,1.64,2025-12-09
C006,SKU0060,Peek Freans Chocolate Chip 90g,Peek Freans,Snacks,11.18,4.55,0.41,3,12.97,33.55,46.52,55.82,78.28,Prophet,0.95,1.64,2025-12-09
C006,SKU0058,Peek Freans Sooper Biscuit Family Pack,Peek Freans,Snacks,18.74,5.88,0.31,3,16.75,56.21,72.96,87.55,131.15,Prophet,0.95,1.64,2025-12-09
C006,SKU0059,Peek Freans Sooper Biscuit Half Roll,Peek Freans,Snacks,6.32,3.85,0.61,3,10.98,18.97,29.95,35.93,44.26,Prophet,0.95,1.64,2025-12-09
C006,SKU0065,Rio Wafer 18g,Rio,Snacks,5.93,2.05,0.35,3,5.84,17.79,23.63,28.36,41.52,Prophet,0.95,1.64,2025-12-09
C006,SKU0066,Rio Wafer 45g,Rio,Snacks,19.08,6.49,0.34,3,18.48,57.25,75.73,90.88,133.58,Prophet,0.95,1.64,2025-12-09
C006,SKU0063,Sooper Cream Biscuit Half Roll,Sooper,Snacks,10.75,3.04,0.28,3,8.67,32.24,40.91,49.09,75.22,Prophet,0.95,1.64,2025-12-09
C007,SKU0076,Dawn White Bread Medium,Dawn,Bakery,10.23,2.93,0.29,3,8.36,30.7,39.06,35.82,71.64,Prophet,0.95,1.64,2025-12-09
C007,SKU0069,English Biscuit Brown Bread Medium,English Biscuit,Bakery,3.16,0.93,0.29,3,2.64,9.49,12.13,11.08,22.15,Prophet,0.95,1.64,2025-12-09
C007,SKU0068,English Biscuit White Bread Large,English Biscuit,Bakery,34.04,8.9,0.26,3,25.36,102.12,127.48,119.14,238.27,Prophet,0.95,1.64,2025-12-09
C007,SKU0067,English Biscuit White Bread Medium,English Biscuit,Bakery,4.2,2.62,0.62,3,7.45,12.61,20.07,14.72,29.43,Prophet,0.95,1.64,2025-12-09
C007,SKU0073,Young's Milk Rusk 300g,Young's,Bakery,11.15,3.86,0.35,3,11.0,33.44,44.43,53.32,78.02,Prophet,0.95,1.64,2025-12-09
C007,SKU0028,7UP 7UP 1.5L,7UP,Beverages,7.3,2.02,0.28,3,5.76,21.89,27.65,33.18,51.08,Prophet,0.95,1.64,2025-12-09
C007,SKU0026,7UP 7UP 250ml,7UP,Beverages,10.22,4.34,0.42,3,12.35,30.66,43.01,51.61,71.54,Prophet,0.95,1.64,2025-12-09
C007,SKU0040,Aquafina Water 1.5L,Aquafina,Beverages,17.81,4.52,0.25,3,12.88,53.43,66.3,79.57,124.66,Prophet,0.95,1.64,2025-12-09
C007,SKU0039,Aquafina Water 500ml,Aquafina,Beverages,14.33,3.79,0.26,3,10.81,42.99,53.8,64.56,100.32,Prophet,0.95,1.64,2025-12-09
C007,SKU0021,Coca Cola Coke 2.25L,Coca Cola,Beverages,14.89,4.15,0.28,3,11.83,44.67,56.49,67.79,104.23,Prophet,0.95,1.64,2025-12-09
C007,SKU0019,Coca Cola Coke 500ml,Coca Cola,Beverages,17.05,4.61,0.27,3,13.13,51.15,64.28,77.13,119.35,Prophet,0.95,1.64,2025-12-09
C007,SKU0033,Fanta Orange 1.5L,Fanta,Beverages,16.62,4.28,0.26,3,12.19,49.86,62.04,74.45,116.33,Prophet,0.95,1.64,2025-12-09
C007,SKU0032,Fanta Orange 500ml,Fanta,Beverages,11.02,3.15,0.29,3,8.97,33.06,42.04,50.45,77.15,Prophet,0.95,1.64,2025-12-09
C007,SKU0043,Gourmet Green Tea 100 bags,Gourmet,Beverages,24.41,6.41,0.26,3,18.26,73.24,91.5,109.8,170.9,Prophet,0.95,1.64,2025-12-09
C007,SKU0041,Gourmet Green Tea 25 bags,Gourmet,Beverages,6.69,2.86,0.43,3,8.16,20.06,28.22,33.86,46.81,Prophet,0.95,1.64,2025-12-09
C007,SKU0042,Gourmet Green Tea 50 bags,Gourmet,Beverages,14.13,4.37,0.31,3,12.44,42.38,54.81,65.78,98.88,Prophet,0.95,1.64,2025-12-09
C007,SKU0044,Lipton Yellow Label Tea 100 bags,Lipton,Beverages,1.9,0.69,0.36,3,1.96,5.69,7.65,10.0,13.27,Prophet,0.95,1.64,2025-12-09
C007,SKU0045,Lipton Yellow Label Tea 200 bags,Lipton,Beverages,7.82,3.4,0.43,3,9.68,23.45,33.13,39.75,54.72,Prophet,0.95,1.64,2025-12-09
C007,SKU0038,Nestle Pure Life Water 1.5L,Nestle,Beverages,16.29,4.15,0.25,3,11.84,48.88,60.72,72.86,114.06,Prophet,0.95,1.64,2025-12-09
C007,SKU0037,Nestle Pure Life Water 500ml,Nestle,Beverages,3.84,1.74,0.45,3,4.96,11.53,16.5,19.79,26.91,Prophet,0.95,1.64,2025-12-09
C007,SKU0024,Pepsi Pepsi 1.5L,Pepsi,Beverages,22.23,7.0,0.32,3,19.95,66.68,86.63,103.96,155.6,Prophet,0.95,1.64,2025-12-09
C007,SKU0025,Pepsi Pepsi 2.25L,Pepsi,Beverages,16.15,5.93,0.37,3,16.89,48.45,65.33,78.4,113.04,Prophet,0.95,1.64,2025-12-09
C007,SKU0023,Pepsi Pepsi 500ml,Pepsi,Beverages,8.78,2.3,0.26,3,6.56,26.33,32.89,39.47,61.44,Prophet,0.95,1.64,2025-12-09
C007,SKU0035,Shezan Mango Juice 1L,Shezan,Beverages,26.05,6.65,0.26,3,18.96,78.16,97.12,116.54,182.36,Prophet,0.95,1.64,2025-12-09
C007,SKU0034,Shezan Mango Juice 250ml,Shezan,Beverages,8.5,3.27,0.38,3,9.31,25.49,34.8,41.76,59.48,Prophet,0.95,1.64,2025-12-09
C007,SKU0029,Sprite Sprite 250ml,Sprite,Beverages,6.65,2.41,0.36,3,6.87,19.94,26.81,32.17,46.53,Prophet,0.95,1.64,2025-12-09
C007,SKU0030,Sprite Sprite 500ml,Sprite,Beverages,3.57,0.85,0.24,3,2.42,10.7,13.13,15.75,24.97,Prophet,0.95,1.64,2025-12-09
C007,SKU0046,Vital Energy Drink 250ml,Vital,Beverages,17.88,6.81,0.38,3,19.41,53.63,73.04,87.65,125.15,Prophet,0.95,1.64,2025-12-09
C007,SKU0006,Haleeb Fresh Milk 1L,Haleeb,Dairy,37.76,10.03,0.27,3,28.58,113.28,141.86,170.23,264.32,Prophet,0.95,1.64,2025-12-09
C007,SKU0007,Haleeb Fresh Milk 500ml,Haleeb,Dairy,6.82,2.63,0.39,3,7.5,20.45,27.95,33.54,47.71,Prophet,0.95,1.64,2025-12-09
C007,SKU0001,Nestle Everyday Milk 1L,Nestle,Dairy,25.71,8.0,0.31,3,22.78,77.12,99.9,119.88,179.94,Prophet,0.95,1.64,2025-12-09
C007,SKU0002,Nestle Everyday Milk 500ml,Nestle,Dairy,13.19,3.85,0.29,3,10.96,39.58,50.54,60.64,92.35,Prophet,0.95,1.64,2025-12-09
C007,SKU0012,Nestle Yogurt 900g,Nestle,Dairy,22.46,7.5,0.33,3,21.38,67.37,88.74,106.49,157.19,Prophet,0.95,1.64,2025-12-09
C007,SKU0017,Nurpur Butter 200g,Nurpur,Dairy,26.32,6.46,0.25,3,18.4,78.96,97.36,116.83,184.25,Prophet,0.95,1.64,2025-12-09
C007,SKU0008,Nurpur Milk 1L,Nurpur,Dairy,32.41,8.62,0.27,3,24.57,97.24,121.8,146.16,226.88,Prophet,0.95,1.64,2025-12-09
C007,SKU0009,Nurpur Milk 500ml,Nurpur,Dairy,9.53,2.96,0.31,3,8.42,28.59,37.01,44.41,66.71,Prophet,0.95,1.64,2025-12-09
C007,SKU0015,Olpers Cheese Slices 200g,Olpers,Dairy,10.74,3.64,0.34,3,10.36,32.21,42.56,51.08,75.15,Prophet,0.95,1.64,2025-12-09
C007,SKU0016,Olpers Cheese Slices 400g,Olpers,Dairy,7.58,2.27,0.3,3,6.48,22.73,29.21,35.06,53.04,Prophet,0.95,1.64,2025-12-09
C007,SKU0004,Olpers Full Cream Milk 1L,Olpers,Dairy,16.89,7.14,0.42,3,20.33,50.68,71.02,85.22,118.26,Prophet,0.95,1.64,2025-12-09
C007,SKU0014,Tarang Dahi 1kg,Tarang,Dairy,20.74,6.6,0.32,3,18.8,62.22,81.03,97.23,145.19,Prophet,0.95,1.64,2025-12-09
C007,SKU0013,Tarang Dahi 500g,Tarang,Dairy,22.18,6.42,0.29,3,18.28,66.53,84.81,101.77,155.24,Prophet,0.95,1.64,2025-12-09
C007,SKU0153,K&N's Chicken Nuggets 1kg,K&N's,Frozen,2.04,0.9,0.44,3,2.55,6.11,8.66,10.39,14.25,Prophet,0.95,1.64,2025-12-09
C007,SKU0152,K&N's Chicken Nuggets 500g,K&N's,Frozen,9.1,3.21,0.35,3,9.15,27.29,36.44,43.73,63.68,Prophet,0.95,1.64,2025-12-09
C007,SKU0155,K&N's Chicken Patties 12-pack,K&N's,Frozen,15.33,4.93,0.32,3,14.05,45.99,60.04,72.05,107.32,Prophet,0.95,1.64,2025-12-09
C007,SKU0154,K&N's Chicken Seekh Kabab 500g,K&N's,Frozen,19.39,4.42,0.23,3,12.6,58.18,70.78,84.94,135.74,Prophet,0.95,1.64,2025-12-09
C007,SKU0158,Makkhan Paratha 20-pack,Makkhan,Frozen,10.66,3.77,0.35,3,10.75,31.99,42.74,51.29,74.65,Prophet,0.95,1.64,2025-12-09
C007,SKU0157,Menu Plain Paratha 30-pack,Menu,Frozen,0.03,3.4,117.9,3,9.68,0.09,9.77,11.72,0.2,Prophet,0.95,1.64,2025-12-09
C007,SKU0159,Walls Ice Cream Cornetto Single,Walls,Frozen,17.0,5.23,0.31,3,14.9,51.01,65.9,79.09,119.02,Prophet,0.95,1.64,2025-12-09
C007,SKU0086,Dalda Cooking Oil 1L,Dalda,Grocery,15.45,5.14,0.33,3,14.65,46.36,61.01,73.21,108.16,Prophet,0.95,1.64,2025-12-09
C007,SKU0087,Dalda Cooking Oil 2.5L,Dalda,Grocery,10.61,4.0,0.38,3,11.4,31.82,43.22,51.86,74.24,Prophet,0.95,1.64,2025-12-09
C007,SKU0088,Dalda Cooking Oil 5L,Dalda,Grocery,4.73,1.34,0.28,3,3.83,14.18,18.01,21.61,33.08,Prophet,0.95,1.64,2025-12-09
C007,SKU0102,Guard Super Basmati 10kg,Guard,Grocery,4.51,1.48,0.33,3,4.22,13.52,17.73,21.28,31.54,Prophet,0.95,1.64,2025-12-09
C007,SKU0089,Habib Banaspati 1kg,Habib,Grocery,26.69,8.12,0.3,3,23.14,80.08,103.22,123.87,186.85,Prophet,0.95,1.64,2025-12-09
C007,SKU0090,Habib Banaspati 2.5kg,Habib,Grocery,12.17,6.25,0.51,3,17.8,36.51,54.31,65.17,85.2,Prophet,0.95,1.64,2025-12-09
C007,SKU0096,Lipton Yellow Label 200g,Lipton,Grocery,21.55,6.45,0.3,3,18.36,64.64,83.0,99.6,150.82,Prophet,0.95,1.64,2025-12-09
C007,SKU0097,Lipton Yellow Label 450g,Lipton,Grocery,16.49,5.34,0.32,3,15.2,49.47,64.68,77.61,115.44,Prophet,0.95,1.64,2025-12-09
C007,SKU0078,National Biryani Masala 100g,National,Grocery,25.36,6.39,0.25,3,18.21,76.07,94.28,113.14,177.49,Prophet,0.95,1.64,2025-12-09
C007,SKU0077,National Biryani Masala 50g,National,Grocery,13.76,3.84,0.28,3,10.95,41.29,52.24,62.68,96.34,Prophet,0.95,1.64,2025-12-09
C007,SKU0080,National Nihari Masala 50g,National,Grocery,21.23,5.89,0.28,3,16.78,63.7,80.48,96.57,148.63,Prophet,0.95,1.64,2025-12-09
C007,SKU0108,National Salt 800g,National,Grocery,10.19,4.89,0.48,3,13.94,30.56,44.5,53.4,71.32,Prophet,0.95,1.64,2025-12-09
C007,SKU0082,Shan Biryani Masala 100g,Shan,Grocery,20.3,5.71,0.28,3,16.27,60.9,77.17,92.6,142.1,Prophet,0.95,1.64,2025-12-09
C007,SKU0081,Shan Biryani Masala 50g,Shan,Grocery,21.09,5.69,0.27,3,16.2,63.26,79.46,95.35,147.6,Prophet,0.95,1.64,2025-12-09
C007,SKU0109,Shan Red Chilli Powder 100g,Shan,Grocery,3.46,0.57,0.16,3,1.62,10.39,12.01,14.41,24.24,Prophet,0.95,1.64,2025-12-09
C007,SKU0110,Shan Red Chilli Powder 200g,Shan,Grocery,9.82,2.76,0.28,3,7.86,29.45,37.32,44.78,68.73,Prophet,0.95,1.64,2025-12-09
C007,SKU0104,Shangrila Vermicelli 200g,Shangrila,Grocery,16.66,4.54,0.27,3,12.94,49.98,62.92,75.5,116.62,Prophet,0.95,1.64,2025-12-09
C007,SKU0105,Shangrila Vermicelli 400g,Shangrila,Grocery,18.79,6.62,0.35,3,18.87,56.38,75.26,90.31,131.56,Prophet,0.95,1.64,2025-12-09
C007,SKU0099,Sufi Basmati Rice 5kg,Sufi,Grocery,12.49,3.35,0.27,3,9.55,37.46,47.01,56.41,87.41,Prophet,0.95,1.64,2025-12-09
C007,SKU0093,Tapal Danedar Tea 190g,Tapal,Grocery,11.6,3.46,0.3,3,9.87,34.79,44.66,53.59,81.18,Prophet,0.95,1.64,2025-12-09
C007,SKU0095,Tapal Danedar Tea 950g,Tapal,Grocery,2.76,0.79,0.28,3,2.24,8.29,10.52,12.63,19.34,Prophet,0.95,1.64,2025-12-09
C007,SKU0098,Vital Tea 475g,Vital,Grocery,22.34,6.57,0.29,3,18.72,67.03,85.75,102.9,156.39,Prophet,0.95,1.64,2025-12-09
C007,SKU0142,Ariel Detergent 3kg,Ariel,Household,17.49,5.18,0.3,3,14.77,52.47,67.23,80.68,122.42,Prophet,0.95,1.64,2025-12-09
C007,SKU0143,Bonus Detergent 1kg,Bonus,Household,5.92,1.87,0.32,3,5.33,17.75,23.09,27.7,41.42,Prophet,0.95,1.64,2025-12-09
C007,SKU0144,Bonus Detergent 3kg,Bonus,Household,14.26,5.12,0.36,3,14.58,42.78,57.35,68.83,99.81,Prophet,0.95,1.64,2025-12-09
C007,SKU0147,Harpic Toilet Cleaner 1L,Harpic,Household,8.41,2.68,0.32,3,7.64,25.24,32.88,39.45,58.89,Prophet,0.95,1.64,2025-12-09
C007,SKU0140,Surf Excel Detergent 6kg,Surf Excel,Household,8.32,6.58,0.79,3,18.75,24.95,43.7,52.44,58.21,Prophet,0.95,1.64,2025-12-09
C007,SKU0150,Vim Dishwash Bar 250g,Vim,Household,26.9,8.88,0.33,3,25.3,80.71,106.01,127.21,188.32,Prophet,0.95,1.64,2025-12-09
C007,SKU0151,Vim Dishwash Bar 500g,Vim,Household,15.7,4.05,0.26,3,11.54,47.11,58.64,70.37,109.92,Prophet,0.95,1.64,2025-12-09
C007,SKU0145,Wheel Detergent 1kg,Wheel,Household,27.09,6.76,0.25,3,19.27,81.28,100.55,120.66,189.66,Prophet,0.95,1.64,2025-12-09
C007,SKU0131,Clear Shampoo 185ml,Clear,Personal_Care,6.8,4.55,0.67,3,12.97,20.4,33.37,40.04,47.6,Prophet,0.95,1.64,2025-12-09
C007,SKU0132,Clear Shampoo 400ml,Clear,Personal_Care,6.36,2.65,0.42,3,7.55,19.09,26.63,31.96,44.53,Prophet,0.95,1.64,2025-12-09
C007,SKU0135,Close Up Toothpaste 75g,Close Up,Personal_Care,18.0,4.7,0.26,3,13.38,53.99,67.38,80.85,125.98,Prophet,0.95,1.64,2025-12-09
C007,SKU0134,Colgate Toothpaste 150g,Colgate,Personal_Care,31.84,9.57,0.3,3,27.27,95.52,122.79,147.35,222.88,Prophet,0.95,1.64,2025-12-09
C007,SKU0118,Dove Beauty Bar 100g,Dove,Personal_Care,24.33,6.03,0.25,3,17.17,72.98,90.15,108.18,170.29,Prophet,0.95,1.64,2025-12-09
C007,SKU0119,Dove Beauty Bar 3-pack,Dove,Personal_Care,7.05,2.59,0.37,3,7.38,21.14,28.53,34.23,49.33,Prophet,0.95,1.64,2025-12-09
C007,SKU0128,Head & Shoulders Shampoo 400ml,Head & Shoulders,Personal_Care,15.94,4.14,0.26,3,11.79,47.81,59.61,71.53,111.56,Prophet,0.95,1.64,2025-12-09
C007,SKU0114,Lifebuoy Soap 3-pack,Lifebuoy,Personal_Care,12.97,3.97,0.31,3,11.31,38.9,50.21,60.25,90.78,Prophet,0.95,1.64,2025-12-09
C007,SKU0124,Pantene Shampoo 180ml,Pantene,Personal_Care,13.65,3.7,0.27,3,10.54,40.95,51.49,61.79,95.56,Prophet,0.95,1.64,2025-12-09
C007,SKU0125,Pantene Shampoo 400ml,Pantene,Personal_Care,27.54,7.82,0.28,3,22.28,82.62,104.9,125.88,192.78,Prophet,0.95,1.64,2025-12-09
C007,SKU0126,Pantene Shampoo 650ml,Pantene,Personal_Care,2.23,0.55,0.25,3,1.56,6.68,8.24,10.0,15.58,Prophet,0.95,1.64,2025-12-09
C007,SKU0116,Safeguard Soap 3-pack,Safeguard,Personal_Care,34.74,9.74,0.28,3,27.74,104.21,131.95,158.34,243.15,Prophet,0.95,1.64,2025-12-09
C007,SKU0137,Sensodyne Toothpaste 75g,Sensodyne,Personal_Care,10.58,3.88,0.37,3,11.05,31.75,42.8,51.36,74.08,Prophet,0.95,1.64,2025-12-09
C007,SKU0129,Sunsilk Shampoo 180ml,Sunsilk,Personal_Care,4.62,2.36,0.51,3,6.73,13.87,20.6,24.72,32.36,Prophet,0.95,1.64,2025-12-09
C007,SKU0062,Jubilee Coconut Biscuit 90g,Jubilee,Snacks,26.34,8.67,0.33,3,24.71,79.03,103.74,124.48,184.4,Prophet,0.95,1.64,2025-12-09
C007,SKU0052,Kolson Slanty 40g,Kolson,Snacks,17.4,4.88,0.28,3,13.91,52.2,66.11,79.33,121.8,Prophet,0.95,1.64,2025-12-09
C007,SKU0056,Kurkure Chatpata 62g,Kurkure,Snacks,22.22,5.89,0.27,3,16.78,66.66,83.44,100.13,155.54,Prophet,0.95,1.64,2025-12-09
C007,SKU0048,Lays Masala Chips 68g,Lays,Snacks,12.96,4.52,0.35,3,12.87,38.87,51.75,62.1,90.71,Prophet,0.95,1.64,2025-12-09
C007,SKU0049,Lays Masala Chips 90g,Lays,Snacks,18.88,5.08,0.27,3,14.47,56.64,71.11,85.34,132.17,Prophet,0.95,1.64,2025-12-09
C007,SKU0050,Lays Wavy Chips 68g,Lays,Snacks,34.34,8.94,0.26,3,25.46,103.01,128.47,154.16,240.35,Prophet,0.95,1.64,2025-12-09
C007,SKU0060,Peek Freans Chocolate Chip 90g,Peek Freans,Snacks,10.77,4.41,0.41,3,12.56,32.3,44.86,53.83,75.36,Prophet,0.95,1.64,2025-12-09
C007,SKU0058,Peek Freans Sooper Biscuit Family Pack,Peek Freans,Snacks,2.61,0.65,0.25,3,1.86,7.82,9.68,11.62,18.24,Prophet,0.95,1.64,2025-12-09
C007,SKU0065,Rio Wafer 18g,Rio,Snacks,18.8,6.64,0.35,3,18.92,56.41,75.32,90.39,131.61,Prophet,0.95,1.64,2025-12-09
C007,SKU0066,Rio Wafer 45g,Rio,Snacks,2.75,0.72,0.26,3,2.05,8.24,10.29,12.34,19.22,Prophet,0.95,1.64,2025-12-09
C007,SKU0064,Sooper Cream Biscuit Full Roll,Sooper,Snacks,6.3,2.06,0.33,3,5.87,18.91,24.78,29.74,44.13,Prophet,0.95,1.64,2025-12-09
C008,SKU0074,Bake Parlor Rusk Plain,Bake Parlor,Bakery,2.12,0.45,0.21,3,1.28,6.37,7.65,10.0,14.86,Prophet,0.95,1.64,2025-12-09
C008,SKU0076,Dawn White Bread Medium,Dawn,Bakery,8.11,9.03,1.11,3,25.74,24.32,50.05,28.37,56.74,Prophet,0.95,1.64,2025-12-09
C008,SKU0070,English Biscuit Brown Bread Large,English Biscuit,Bakery,12.34,3.61,0.29,3,10.28,37.01,47.29,43.18,86.37,Prophet,0.95,1.64,2025-12-09
C008,SKU0069,English Biscuit Brown Bread Medium,English Biscuit,Bakery,21.65,5.55,0.26,3,15.81,64.95,80.76,75.77,151.54,Prophet,0.95,1.64,2025-12-09
C008,SKU0068,English Biscuit White Bread Large,English Biscuit,Bakery,2.74,0.62,0.23,3,1.76,8.22,9.98,10.0,19.18,Prophet,0.95,1.64,2025-12-09
C008,SKU0072,Peek Freans Cake Rusk Chocolate,Peek Freans,Bakery,6.8,2.75,0.4,3,7.82,20.39,28.21,33.86,47.57,Prophet,0.95,1.64,2025-12-09
C008,SKU0071,Peek Freans Cake Rusk Regular,Peek Freans,Bakery,20.74,5.23,0.25,3,14.89,62.23,77.11,92.54,145.19,Prophet,0.95,1.64,2025-12-09
C008,SKU0028,7UP 7UP 1.5L,7UP,Beverages,13.39,6.13,0.46,3,17.48,40.18,57.65,69.19,93.75,Prophet,0.95,1.64,2025-12-09
C008,SKU0026,7UP 7UP 250ml,7UP,Beverages,19.49,6.33,0.32,3,18.04,58.46,76.5,91.8,136.41,Prophet,0.95,1.64,2025-12-09
C008,SKU0040,Aquafina Water 1.5L,Aquafina,Beverages,1.95,0.5,0.26,3,1.42,5.84,7.27,10.0,13.63,Prophet,0.95,1.64,2025-12-09
C008,SKU0039,Aquafina Water 500ml,Aquafina,Beverages,18.23,4.13,0.23,3,11.76,54.68,66.45,79.74,127.6,Prophet,0.95,1.64,2025-12-09
C008,SKU0021,Coca Cola Coke 2.25L,Coca Cola,Beverages,15.38,4.69,0.31,3,13.37,46.13,59.5,71.4,107.63,Prophet,0.95,1.64,2025-12-09
C008,SKU0019,Coca Cola Coke 500ml,Coca Cola,Beverages,3.82,1.37,0.36,3,3.91,11.45,15.36,18.43,26.72,Prophet,0.95,1.64,2025-12-09
C008,SKU0033,Fanta Orange 1.5L,Fanta,Beverages,6.18,2.22,0.36,3,6.32,18.55,24.87,29.85,43.29,Prophet,0.95,1.64,2025-12-09
C008,SKU0032,Fanta Orange 500ml,Fanta,Beverages,26.66,7.15,0.27,3,20.36,79.99,100.35,120.43,186.65,Prophet,0.95,1.64,2025-12-09
C008,SKU0043,Gourmet Green Tea 100 bags,Gourmet,Beverages,21.25,6.3,0.3,3,17.96,63.76,81.72,98.06,148.77,Prophet,0.95,1.64,2025-12-09
C008,SKU0041,Gourmet Green Tea 25 bags,Gourmet,Beverages,24.23,6.24,0.26,3,17.77,72.68,90.45,108.54,169.58,Prophet,0.95,1.64,2025-12-09
C008,SKU0044,Lipton Yellow Label Tea 100 bags,Lipton,Beverages,15.12,4.22,0.28,3,12.04,45.35,57.38,68.86,105.81,Prophet,0.95,1.64,2025-12-09
C008,SKU0037,Nestle Pure Life Water 500ml,Nestle,Beverages,4.23,1.14,0.27,3,3.24,12.69,15.93,19.11,29.6,Prophet,0.95,1.64,2025-12-09
C008,SKU0024,Pepsi Pepsi 1.5L,Pepsi,Beverages,16.89,4.51,0.27,3,12.84,50.67,63.51,76.21,118.23,Prophet,0.95,1.64,2025-12-09
C008,SKU0025,Pepsi Pepsi 2.25L,Pepsi,Beverages,18.41,6.91,0.38,3,19.69,55.23,74.92,89.91,128.87,Prophet,0.95,1.64,2025-12-09
C008,SKU0035,Shezan Mango Juice 1L,Shezan,Beverages,7.14,3.23,0.45,3,9.2,21.43,30.63,36.75,50.0,Prophet,0.95,1.64,2025-12-09
C008,SKU0029,Sprite Sprite 250ml,Sprite,Beverages,9.66,2.78,0.29,3,7.91,28.99,36.9,44.28,67.64,Prophet,0.95,1.64,2025-12-09
C008,SKU0046,Vital Energy Drink 250ml,Vital,Beverages,20.37,7.48,0.37,3,21.32,61.11,82.43,98.92,142.6,Prophet,0.95,1.64,2025-12-09
C008,SKU0006,Haleeb Fresh Milk 1L,Haleeb,Dairy,19.21,6.24,0.33,3,17.79,57.63,75.42,90.5,134.47,Prophet,0.95,1.64,2025-12-09
C008,SKU0007,Haleeb Fresh Milk 500ml,Haleeb,Dairy,21.98,5.84,0.27,3,16.63,65.93,82.57,99.08,153.85,Prophet,0.95,1.64,2025-12-09
C008,SKU0001,Nestle Everyday Milk 1L,Nestle,Dairy,31.97,7.88,0.25,3,22.46,95.9,118.36,142.03,223.77,Prophet,0.95,1.64,2025-12-09
C008,SKU0012,Nestle Yogurt 900g,Nestle,Dairy,3.64,0.94,0.26,3,2.68,10.92,13.6,16.32,25.48,Prophet,0.95,1.64,2025-12-09
C008,SKU0017,Nurpur Butter 200g,Nurpur,Dairy,6.72,1.83,0.27,3,5.21,20.16,25.37,30.44,47.04,Prophet,0.95,1.64,2025-12-09
C008,SKU0008,Nurpur Milk 1L,Nurpur,Dairy,12.25,4.01,0.33,3,11.43,36.76,48.19,57.83,85.77,Prophet,0.95,1.64,2025-12-09
C008,SKU0015,Olpers Cheese Slices 200g,Olpers,Dairy,11.97,3.09,0.26,3,8.8,35.9,44.7,53.64,83.76,Prophet,0.95,1.64,2025-12-09
C008,SKU0016,Olpers Cheese Slices 400g,Olpers,Dairy,25.29,6.77,0.27,3,19.29,75.87,95.16,114.19,177.02,Prophet,0.95,1.64,2025-12-09
C008,SKU0005,Olpers Full Cream Milk 500ml,Olpers,Dairy,9.38,3.18,0.34,3,9.06,28.13,37.19,44.63,65.63,Prophet,0.95,1.64,2025-12-09
C008,SKU0014,Tarang Dahi 1kg,Tarang,Dairy,5.21,1.48,0.28,3,4.21,15.64,19.85,23.82,36.49,Prophet,0.95,1.64,2025-12-09
C008,SKU0013,Tarang Dahi 500g,Tarang,Dairy,13.1,3.72,0.28,3,10.61,39.3,49.92,59.9,91.71,Prophet,0.95,1.64,2025-12-09
C008,SKU0153,K&N's Chicken Nuggets 1kg,K&N's,Frozen,17.38,5.3,0.3,3,15.09,52.13,67.22,80.67,121.65,Prophet,0.95,1.64,2025-12-09
C008,SKU0152,K&N's Chicken Nuggets 500g,K&N's,Frozen,20.69,5.73,0.28,3,16.32,62.07,78.39,94.06,144.82,Prophet,0.95,1.64,2025-12-09
C008,SKU0158,Makkhan Paratha 20-pack,Makkhan,Frozen,4.28,1.13,0.27,3,3.23,12.83,16.06,19.27,29.94,Prophet,0.95,1.64,2025-12-09
C008,SKU0156,Menu Plain Paratha 20-pack,Menu,Frozen,7.24,2.5,0.35,3,7.12,21.71,28.83,34.59,50.66,Prophet,0.95,1.64,2025-12-09
C008,SKU0157,Menu Plain Paratha 30-pack,Menu,Frozen,20.46,4.86,0.24,3,13.86,61.38,75.24,90.29,143.23,Prophet,0.95,1.64,2025-12-09
C008,SKU0159,Walls Ice Cream Cornetto Single,Walls,Frozen,4.64,1.34,0.29,3,3.82,13.91,17.73,21.28,32.45,Prophet,0.95,1.64,2025-12-09
C008,SKU0086,Dalda Cooking Oil 1L,Dalda,Grocery,5.21,1.55,0.3,3,4.43,15.63,20.06,24.07,36.48,Prophet,0.95,1.64,2025-12-09
C008,SKU0087,Dalda Cooking Oil 2.5L,Dalda,Grocery,20.57,5.66,0.28,3,16.13,61.71,77.84,93.4,143.99,Prophet,0.95,1.64,2025-12-09
C008,SKU0088,Dalda Cooking Oil 5L,Dalda,Grocery,5.85,1.52,0.26,3,4.34,17.55,21.89,26.27,40.96,Prophet,0.95,1.64,2025-12-09
C008,SKU0091,Eva Cooking Oil 1L,Eva,Grocery,10.6,6.57,0.62,3,18.72,31.79,50.51,60.61,74.17,Prophet,0.95,1.64,2025-12-09
C008,SKU0102,Guard Super Basmati 10kg,Guard,Grocery,24.23,6.76,0.28,3,19.26,72.7,91.96,110.35,169.64,Prophet,0.95,1.64,2025-12-09
C008,SKU0090,Habib Banaspati 2.5kg,Habib,Grocery,4.2,1.69,0.4,3,4.82,12.59,17.41,20.89,29.38,Prophet,0.95,1.64,2025-12-09
