date,sku,product_name,qty_sold,unit_price,sales_amount,expiry_date
2025-04-14,SKU0152,K&N's Chicken Nuggets 500g,11,553.78,6090.07,2026-08-15
2025-04-14,SKU0153,K&N's Chicken Nuggets 1kg,10,732.62,7316.8,2026-01-03
2025-04-14,SKU0156,Menu Plain Paratha 20-pack,8,245.1,1938.87,2026-02-17
2025-04-14,SKU0157,Menu Plain Paratha 30-pack,10,374.91,3730.15,2026-06-03
2025-04-14,SKU0158,Makkhan Paratha 20-pack,3,223.36,690.78,2026-03-09
2025-04-14,SKU0159,Walls Ice Cream Cornetto Single,4,82.04,340.48,2026-02-19
2025-04-15,SKU0001,Nestle Everyday Milk 1L,23,160.27,3654.4,2025-07-25
2025-04-15,SKU0005,Olpers Full Cream Milk 500ml,6,248.34,1558.31,2025-06-16
2025-04-15,SKU0006,Haleeb Fresh Milk 1L,17,216.19,3750.33,2025-08-19
2025-04-15,SKU0007,Haleeb Fresh Milk 500ml,18,181.31,3231.35,2025-06-11
2025-04-15,SKU0008,Nurpur Milk 1L,11,149.39,1572.01,2025-09-18
2025-04-15,SKU0012,Nestle Yogurt 900g,1,72.85,75.17,2025-07-28
2025-04-15,SKU0013,Tarang Dahi 500g,13,121.81,1640.02,2025-11-07
2025-04-15,SKU0014,Tarang Dahi 1kg,7,127.69,920.04,2025-06-22
2025-04-15,SKU0015,Olpers Cheese Slices 200g,15,204.42,2968.45,2026-03-10
2025-04-15,SKU0016,Olpers Cheese Slices 400g,17,232.22,3759.36,2026-01-24
2025-04-15,SKU0017,Nurpur Butter 200g,2,263.73,553.4,2025-09-05
2025-04-15,SKU0019,Coca Cola Coke 500ml,6,53.14,309.34,2026-06-11
2025-04-15,SKU0021,Coca Cola Coke 2.25L,2,120.16,241.91,2025-12-29
2025-04-15,SKU0024,Pepsi Pepsi 1.5L,6,140.83,858.88,2026-01-02
2025-04-15,SKU0025,Pepsi Pepsi 2.25L,16,110.71,1686.3,2026-02-18
2025-04-15,SKU0026,7UP 7UP 250ml,21,143.3,3105.53,2026-07-18
2025-04-15,SKU0028,7UP 7UP 1.5L,18,85.11,1543.73,2026-05-01
2025-04-15,SKU0029,Sprite Sprite 250ml,14,120.31,1628.65,2026-06-22
2025-04-15,SKU0032,Fanta Orange 500ml,21,96.43,1960.24,2025-12-25
2025-04-15,SKU0033,Fanta Orange 1.5L,3,77.25,229.17,2026-07-06
2025-04-15,SKU0035,Shezan Mango Juice 1L,12,133.08,1667.66,2026-05-24
2025-04-15,SKU0037,Nestle Pure Life Water 500ml,5,43.78,215.07,2027-06-26
2025-04-15,SKU0039,Aquafina Water 500ml,10,33.38,321.34,2027-06-30
2025-04-15,SKU0040,Aquafina Water 1.5L,2,46.63,90.61,2026-10-03
2025-04-15,SKU0041,Gourmet Green Tea 25 bags,14,247.17,3609.22,2027-04-24
2025-04-15,SKU0043,Gourmet Green Tea 100 bags,19,300.65,5616.32,2026-10-01
2025-04-15,SKU0044,Lipton Yellow Label Tea 100 bags,10,408.12,4128.36,2027-01-25
2025-04-15,SKU0046,Vital Energy Drink 250ml,20,81.95,1600.19,2027-01-07
2025-04-15,SKU0048,Lays Masala Chips 68g,6,87.27,529.11,2026-01-11
2025-04-15,SKU0052,Kolson Slanty 40g,20,42.2,833.54,2026-03-07
2025-04-15,SKU0053,Super Crisp Nimko 100g,3,87.85,260.67,2026-02-10
2025-04-15,SKU0054,Super Crisp Nimko 200g,7,81.0,548.97,2025-09-27
2025-04-15,SKU0055,Cheetos Crunchy 48g,2,42.95,83.54,2025-09-25
2025-04-15,SKU0058,Peek Freans Sooper Biscuit Family Pack,5,72.31,349.75,2026-03-03
2025-04-15,SKU0059,Peek Freans Sooper Biscuit Half Roll,3,68.8,213.69,2026-01-08
2025-04-15,SKU0060,Peek Freans Chocolate Chip 90g,12,65.18,757.7,2026-01-17
2025-04-15,SKU0061,Jubilee Chocolate Biscuit 90g,11,51.42,553.09,2025-11-24
2025-04-15,SKU0062,Jubilee Coconut Biscuit 90g,23,56.07,1323.58,2025-10-31
2025-04-15,SKU0065,Rio Wafer 18g,11,44.67,513.53,2025-12-04
2025-04-15,SKU0066,Rio Wafer 45g,20,21.4,434.46,2026-04-06
2025-04-15,SKU0068,English Biscuit White Bread Large,4,79.66,302.7,2025-10-22
2025-04-15,SKU0069,English Biscuit Brown Bread Medium,14,73.13,992.74,2025-06-11
2025-04-15,SKU0070,English Biscuit Brown Bread Large,10,71.55,684.68,2025-06-12
2025-04-15,SKU0071,Peek Freans Cake Rusk Regular,12,150.19,1789.66,2025-08-10
2025-04-15,SKU0072,Peek Freans Cake Rusk Chocolate,3,191.46,553.75,2025-12-20
2025-04-15,SKU0074,Bake Parlor Rusk Plain,1,114.16,117.29,2025-10-18
2025-04-15,SKU0076,Dawn White Bread Medium,16,89.52,1419.48,2025-11-29
2025-04-15,SKU0078,National Biryani Masala 100g,6,51.78,296.1,2026-09-07
2025-04-15,SKU0080,National Nihari Masala 50g,16,74.85,1163.22,2026-12-03
2025-04-15,SKU0081,Shan Biryani Masala 50g,16,40.95,656.87,2027-03-26
2025-04-15,SKU0083,Shan Chicken Tikka 50g,10,52.99,529.65,2027-02-16
2025-04-15,SKU0085,Mehran Seekh Kabab 50g,12,51.47,617.23,2027-07-31
2025-04-15,SKU0086,Dalda Cooking Oil 1L,3,700.03,2098.73,2026-11-25
2025-04-15,SKU0087,Dalda Cooking Oil 2.5L,14,310.29,4439.38,2026-07-21
2025-04-15,SKU0088,Dalda Cooking Oil 5L,7,1034.02,7545.0,2027-01-30
2025-04-15,SKU0090,Habib Banaspati 2.5kg,3,344.02,1011.86,2027-02-24
2025-04-15,SKU0091,Eva Cooking Oil 1L,15,387.42,5918.48,2026-08-04
2025-04-15,SKU0093,Tapal Danedar Tea 190g,14,266.55,3760.73,2027-05-03
2025-04-15,SKU0094,Tapal Danedar Tea 475g,10,465.01,4470.33,2027-05-28
2025-04-15,SKU0098,Vital Tea 475g,15,346.22,5202.19,2027-07-08
2025-04-15,SKU0100,Sufi Basmati Rice 10kg,13,1230.04,16078.61,2027-07-12
2025-04-15,SKU0102,Guard Super Basmati 10kg,17,901.45,15722.45,2026-11-27
2025-04-15,SKU0103,Mehran Basmati Rice 5kg,15,650.88,9574.19,2027-05-12
2025-04-15,SKU0104,Shangrila Vermicelli 200g,11,99.49,1096.92,2026-07-23
2025-04-15,SKU0105,Shangrila Vermicelli 400g,6,102.06,600.19,2026-05-25
2025-04-15,SKU0110,Shan Red Chilli Powder 200g,3,83.29,238.89,2026-10-28
2025-04-15,SKU0112,Lux Beauty Soap 3-pack,5,146.83,765.87,2027-11-20
2025-04-15,SKU0113,Lux Beauty Soap 6-pack,13,255.81,3300.14,2027-10-17
2025-04-15,SKU0114,Lifebuoy Soap 3-pack,19,229.35,4259.61,2027-12-28
2025-04-15,SKU0116,Safeguard Soap 3-pack,5,179.26,886.72,2028-01-24
2025-04-15,SKU0117,Dettol Soap 3-pack,5,189.53,959.26,2027-10-22
2025-04-15,SKU0118,Dove Beauty Bar 100g,13,177.77,2408.21,2027-10-06
2025-04-15,SKU0119,Dove Beauty Bar 3-pack,21,300.96,6248.6,2028-01-25
2025-04-15,SKU0121,Fair & Lovely Cream 50g,6,105.22,603.18,2028-01-17
2025-04-15,SKU0123,Pond's Face Cream 50g,5,248.1,1209.4,2028-04-21
2025-04-15,SKU0124,Pantene Shampoo 180ml,11,389.99,4286.71,2028-05-20
2025-04-15,SKU0126,Pantene Shampoo 650ml,10,201.28,1928.73,2028-02-02
2025-04-15,SKU0127,Head & Shoulders Shampoo 185ml,9,445.74,3872.88,2028-06-03
2025-04-15,SKU0128,Head & Shoulders Shampoo 400ml,17,404.28,6898.62,2027-09-23
2025-04-15,SKU0129,Sunsilk Shampoo 180ml,18,257.35,4700.1,2027-08-08
2025-04-15,SKU0131,Clear Shampoo 185ml,17,386.64,6798.31,2028-06-25
2025-04-15,SKU0132,Clear Shampoo 400ml,0,384.11,0.0,2028-05-13
2025-04-15,SKU0133,Colgate Toothpaste 75g,13,116.87,1468.13,2028-07-20
2025-04-15,SKU0135,Close Up Toothpaste 75g,6,195.77,1221.99,2027-12-04
2025-04-15,SKU0136,Close Up Toothpaste 150g,13,109.65,1446.22,2028-06-06
2025-04-15,SKU0137,Sensodyne Toothpaste 75g,14,279.78,4038.87,2028-01-19
2025-04-15,SKU0138,Surf Excel Detergent 1kg,14,1295.0,17963.05,2028-07-01
2025-04-15,SKU0139,Surf Excel Detergent 3kg,10,1148.22,11721.94,2028-02-06
2025-04-15,SKU0140,Surf Excel Detergent 6kg,1,1065.64,1037.62,2028-03-28
2025-04-15,SKU0141,Ariel Detergent 1kg,15,719.5,10607.7,2028-02-25
2025-04-15,SKU0142,Ariel Detergent 3kg,13,569.05,7544.79,2027-11-11
2025-04-15,SKU0143,Bonus Detergent 1kg,14,570.77,7848.02,2028-03-31
2025-04-15,SKU0144,Bonus Detergent 3kg,13,277.9,3615.84,2028-03-01
2025-04-15,SKU0145,Wheel Detergent 1kg,14,131.51,1895.11,2028-09-16
2025-04-15,SKU0147,Harpic Toilet Cleaner 1L,3,273.89,838.66,2028-01-17
2025-04-15,SKU0148,Dettol Disinfectant 500ml,17,270.99,4441.5,2028-06-12
2025-04-15,SKU0150,Vim Dishwash Bar 250g,9,74.42,683.69,2027-10-14
2025-04-15,SKU0151,Vim Dishwash Bar 500g,17,98.09,1595.91,2028-07-13
2025-04-15,SKU0152,K&N's Chicken Nuggets 500g,15,553.78,8089.02,2026-05-20
2025-04-15,SKU0153,K&N's Chicken Nuggets 1kg,10,732.62,7689.2,2026-06-17
2025-04-15,SKU0156,Menu Plain Paratha 20-pack,7,245.1,1642.21,2026-05-26
2025-04-15,SKU0157,Menu Plain Paratha 30-pack,12,374.91,4546.24,2026-02-20
2025-04-15,SKU0158,Makkhan Paratha 20-pack,3,223.36,658.13,2026-05-11
2025-04-15,SKU0159,Walls Ice Cream Cornetto Single,0,82.04,0.0,2026-02-19
2025-04-16,SKU0001,Nestle Everyday Milk 1L,24,160.27,3956.99,2025-06-12
2025-04-16,SKU0005,Olpers Full Cream Milk 500ml,8,248.34,1971.05,2025-07-27
2025-04-16,SKU0006,Haleeb Fresh Milk 1L,15,216.19,3159.45,2025-10-22
2025-04-16,SKU0007,Haleeb Fresh Milk 500ml,25,181.31,4632.28,2025-12-05
2025-04-16,SKU0008,Nurpur Milk 1L,14,149.39,2075.39,2025-11-25
2025-04-16,SKU0012,Nestle Yogurt 900g,1,72.85,69.62,2025-09-17
2025-04-16,SKU0013,Tarang Dahi 500g,15,121.81,1757.58,2025-11-21
2025-04-16,SKU0014,Tarang Dahi 1kg,5,127.69,665.96,2025-11-06
2025-04-16,SKU0015,Olpers Cheese Slices 200g,11,204.42,2271.79,2026-02-16
2025-04-16,SKU0016,Olpers Cheese Slices 400g,17,232.22,3869.11,2025-11-21
2025-04-16,SKU0017,Nurpur Butter 200g,10,263.73,2581.69,2025-12-20
2025-04-16,SKU0019,Coca Cola Coke 500ml,4,53.14,213.59,2026-02-09
2025-04-16,SKU0021,Coca Cola Coke 2.25L,6,120.16,708.86,2026-06-06
2025-04-16,SKU0024,Pepsi Pepsi 1.5L,11,140.83,1542.52,2026-06-03
2025-04-16,SKU0025,Pepsi Pepsi 2.25L,21,110.71,2228.46,2026-06-23
2025-04-16,SKU0026,7UP 7UP 250ml,20,143.3,2769.89,2026-02-27
2025-04-16,SKU0028,7UP 7UP 1.5L,22,85.11,1917.41,2026-04-24
2025-04-16,SKU0029,Sprite Sprite 250ml,8,120.31,959.07,2026-07-30
2025-04-16,SKU0032,Fanta Orange 500ml,19,96.43,1874.02,2026-07-06
2025-04-16,SKU0033,Fanta Orange 1.5L,4,77.25,312.23,2026-06-03
2025-04-16,SKU0035,Shezan Mango Juice 1L,10,133.08,1280.71,2026-01-02
2025-04-16,SKU0037,Nestle Pure Life Water 500ml,6,43.78,251.17,2027-06-29
2025-04-16,SKU0039,Aquafina Water 500ml,12,33.38,382.11,2027-02-26
2025-04-16,SKU0040,Aquafina Water 1.5L,0,46.63,0.0,2027-06-23
2025-04-16,SKU0041,Gourmet Green Tea 25 bags,18,247.17,4377.28,2027-07-02
2025-04-16,SKU0043,Gourmet Green Tea 100 bags,15,300.65,4581.84,2027-07-01
2025-04-16,SKU0044,Lipton Yellow Label Tea 100 bags,14,408.12,5700.01,2027-02-06
2025-04-16,SKU0046,Vital Energy Drink 250ml,24,81.95,2011.61,2026-06-25
2025-04-16,SKU0048,Lays Masala Chips 68g,5,87.27,453.27,2025-11-16
2025-04-16,SKU0052,Kolson Slanty 40g,20,42.2,844.06,2026-02-22
2025-04-16,SKU0053,Super Crisp Nimko 100g,5,87.85,437.62,2026-01-27
2025-04-16,SKU0054,Super Crisp Nimko 200g,4,81.0,323.59,2025-10-27
2025-04-16,SKU0055,Cheetos Crunchy 48g,5,42.95,214.53,2026-01-08
2025-04-16,SKU0058,Peek Freans Sooper Biscuit Family Pack,10,72.31,703.85,2026-04-01
2025-04-16,SKU0059,Peek Freans Sooper Biscuit Half Roll,6,68.8,393.85,2026-01-16
2025-04-16,SKU0060,Peek Freans Chocolate Chip 90g,14,65.18,902.86,2026-04-05
2025-04-16,SKU0061,Jubilee Chocolate Biscuit 90g,15,51.42,790.17,2026-01-06
2025-04-16,SKU0062,Jubilee Coconut Biscuit 90g,29,56.07,1613.59,2026-03-31
2025-04-16,SKU0065,Rio Wafer 18g,10,44.67,425.12,2025-12-27
2025-04-16,SKU0066,Rio Wafer 45g,22,21.4,460.05,2025-11-30
2025-04-16,SKU0068,English Biscuit White Bread Large,3,79.66,242.17,2025-06-07
2025-04-16,SKU0069,English Biscuit Brown Bread Medium,11,73.13,789.36,2025-08-10
2025-04-16,SKU0070,English Biscuit Brown Bread Large,9,71.55,661.96,2025-07-13
2025-04-16,SKU0071,Peek Freans Cake Rusk Regular,13,150.19,1991.64,2025-09-04
2025-04-16,SKU0072,Peek Freans Cake Rusk Chocolate,7,191.46,1273.36,2025-12-23
2025-04-16,SKU0074,Bake Parlor Rusk Plain,1,114.16,109.88,2025-11-07
2025-04-16,SKU0076,Dawn White Bread Medium,17,89.52,1506.26,2025-11-14
2025-04-16,SKU0078,National Biryani Masala 100g,11,51.78,542.57,2026-11-08
2025-04-16,SKU0080,National Nihari Masala 50g,22,74.85,1670.57,2027-01-31
2025-04-16,SKU0081,Shan Biryani Masala 50g,18,40.95,706.44,2027-01-14
2025-04-16,SKU0083,Shan Chicken Tikka 50g,8,52.99,417.12,2026-11-14
2025-04-16,SKU0085,Mehran Seekh Kabab 50g,14,51.47,711.4,2027-06-15
2025-04-16,SKU0086,Dalda Cooking Oil 1L,5,700.03,3473.99,2027-03-03
2025-04-16,SKU0087,Dalda Cooking Oil 2.5L,20,310.29,6242.53,2026-09-27
2025-04-16,SKU0088,Dalda Cooking Oil 5L,2,1034.02,2133.19,2026-09-20
2025-04-16,SKU0090,Habib Banaspati 2.5kg,3,344.02,1077.15,2027-02-27
2025-04-16,SKU0091,Eva Cooking Oil 1L,21,387.42,8131.03,2026-12-08
2025-04-16,SKU0093,Tapal Danedar Tea 190g,11,266.55,2890.1,2027-09-09
2025-04-16,SKU0094,Tapal Danedar Tea 475g,9,465.01,4069.36,2027-04-23
2025-04-16,SKU0098,Vital Tea 475g,14,346.22,4687.3,2027-01-12
2025-04-16,SKU0100,Sufi Basmati Rice 10kg,18,1230.04,21860.53,2027-01-04
2025-04-16,SKU0102,Guard Super Basmati 10kg,15,901.45,14177.08,2027-03-01
2025-04-16,SKU0103,Mehran Basmati Rice 5kg,16,650.88,10127.72,2027-04-22
2025-04-16,SKU0104,Shangrila Vermicelli 200g,12,99.49,1205.83,2025-12-20
2025-04-16,SKU0105,Shangrila Vermicelli 400g,12,102.06,1223.41,2026-06-03
2025-04-16,SKU0110,Shan Red Chilli Powder 200g,0,83.29,0.0,2027-07-26
2025-04-16,SKU0112,Lux Beauty Soap 3-pack,9,146.83,1355.18,2027-11-20
2025-04-16,SKU0113,Lux Beauty Soap 6-pack,6,255.81,1584.8,2027-10-17
2025-04-16,SKU0114,Lifebuoy Soap 3-pack,22,229.35,5296.74,2028-04-17
2025-04-16,SKU0116,Safeguard Soap 3-pack,6,179.26,1090.01,2028-05-16
2025-04-16,SKU0117,Dettol Soap 3-pack,1,189.53,183.46,2027-10-13
2025-04-16,SKU0118,Dove Beauty Bar 100g,14,177.77,2531.6,2027-10-06
2025-04-16,SKU0119,Dove Beauty Bar 3-pack,24,300.96,7481.99,2027-09-15
2025-04-16,SKU0121,Fair & Lovely Cream 50g,10,105.22,1096.02,2027-07-15
2025-04-16,SKU0123,Pond's Face Cream 50g,4,248.1,1020.79,2028-06-23
2025-04-16,SKU0124,Pantene Shampoo 180ml,12,389.99,4483.36,2028-01-02
2025-04-16,SKU0126,Pantene Shampoo 650ml,12,201.28,2411.21,2028-01-25
2025-04-16,SKU0127,Head & Shoulders Shampoo 185ml,16,445.74,7099.27,2028-03-25
2025-04-16,SKU0128,Head & Shoulders Shampoo 400ml,18,404.28,7369.41,2028-10-25
2025-04-16,SKU0129,Sunsilk Shampoo 180ml,17,257.35,4519.19,2028-02-02
2025-04-16,SKU0131,Clear Shampoo 185ml,18,386.64,6686.19,2028-04-21
2025-04-16,SKU0132,Clear Shampoo 400ml,3,384.11,1200.52,2027-12-05
2025-04-16,SKU0133,Colgate Toothpaste 75g,14,116.87,1669.63,2028-05-02
2025-04-16,SKU0135,Close Up Toothpaste 75g,6,195.77,1226.12,2027-11-16
2025-04-16,SKU0136,Close Up Toothpaste 150g,18,109.65,2051.36,2027-07-15
2025-04-16,SKU0137,Sensodyne Toothpaste 75g,15,279.78,4239.55,2028-02-22
2025-04-16,SKU0138,Surf Excel Detergent 1kg,14,1295.0,17700.3,2028-07-26
2025-04-16,SKU0139,Surf Excel Detergent 3kg,11,1148.22,12439.23,2028-01-29
2025-04-16,SKU0140,Surf Excel Detergent 6kg,7,1065.64,7757.84,2027-11-12
2025-04-16,SKU0141,Ariel Detergent 1kg,19,719.5,13020.58,2028-09-17
2025-04-16,SKU0142,Ariel Detergent 3kg,13,569.05,7638.67,2028-08-08
2025-04-16,SKU0143,Bonus Detergent 1kg,16,570.77,8728.79,2028-06-08
2025-04-16,SKU0144,Bonus Detergent 3kg,17,277.9,4702.93,2028-01-03
2025-04-16,SKU0145,Wheel Detergent 1kg,13,131.51,1632.8,2028-04-10
2025-04-16,SKU0147,Harpic Toilet Cleaner 1L,6,273.89,1593.85,2028-06-06
2025-04-16,SKU0148,Dettol Disinfectant 500ml,18,270.99,4672.9,2027-12-03
2025-04-16,SKU0150,Vim Dishwash Bar 250g,21,74.42,1565.47,2028-03-12
2025-04-16,SKU0151,Vim Dishwash Bar 500g,12,98.09,1213.52,2028-01-23
2025-04-16,SKU0152,K&N's Chicken Nuggets 500g,17,553.78,9391.51,2026-05-16
2025-04-16,SKU0153,K&N's Chicken Nuggets 1kg,16,732.62,11786.64,2026-06-24
2025-04-16,SKU0156,Menu Plain Paratha 20-pack,5,245.1,1173.04,2026-09-23
2025-04-16,SKU0157,Menu Plain Paratha 30-pack,16,374.91,6088.01,2026-07-05
2025-04-16,SKU0158,Makkhan Paratha 20-pack,2,223.36,460.02,2026-07-27
2025-04-16,SKU0159,Walls Ice Cream Cornetto Single,2,82.04,169.03,2026-05-12
2025-04-17,SKU0001,Nestle Everyday Milk 1L,31,160.27,4882.15,2025-08-11
2025-04-17,SKU0005,Olpers Full Cream Milk 500ml,11,248.34,2617.12,2025-06-14
2025-04-17,SKU0006,Haleeb Fresh Milk 1L,28,216.19,6008.15,2025-08-04
2025-04-17,SKU0007,Haleeb Fresh Milk 500ml,20,181.31,3578.52,2025-08-28
2025-04-17,SKU0008,Nurpur Milk 1L,17,149.39,2441.11,2025-10-04
2025-04-17,SKU0012,Nestle Yogurt 900g,4,72.85,279.42,2025-12-14
2025-04-17,SKU0013,Tarang Dahi 500g,15,121.81,1819.71,2025-10-06
2025-04-17,SKU0014,Tarang Dahi 1kg,9,127.69,1116.11,2025-09-20
2025-04-17,SKU0015,Olpers Cheese Slices 200g,12,204.42,2388.99,2025-10-10
2025-04-17,SKU0016,Olpers Cheese Slices 400g,17,232.22,3922.01,2025-10-23
2025-04-17,SKU0017,Nurpur Butter 200g,9,263.73,2314.59,2026-01-03
2025-04-17,SKU0019,Coca Cola Coke 500ml,3,53.14,156.93,2026-03-18
2025-04-17,SKU0021,Coca Cola Coke 2.25L,5,120.16,590.08,2026-10-02
2025-04-17,SKU0024,Pepsi Pepsi 1.5L,12,140.83,1649.75,2026-02-13
2025-04-17,SKU0025,Pepsi Pepsi 2.25L,24,110.71,2736.38,2026-07-06
2025-04-17,SKU0026,7UP 7UP 250ml,19,143.3,2823.65,2026-07-20
2025-04-17,SKU0028,7UP 7UP 1.5L,23,85.11,1968.4,2026-06-23
2025-04-17,SKU0029,Sprite Sprite 250ml,10,120.31,1144.53,2026-09-08
2025-04-17,SKU0032,Fanta Orange 500ml,25,96.43,2476.39,2026-06-24
2025-04-17,SKU0033,Fanta Orange 1.5L,7,77.25,563.79,2026-05-05
2025-04-17,SKU0035,Shezan Mango Juice 1L,14,133.08,1920.66,2026-03-10
2025-04-17,SKU0037,Nestle Pure Life Water 500ml,5,43.78,217.32,2027-10-02
2025-04-17,SKU0039,Aquafina Water 500ml,12,33.38,400.26,2027-01-12
2025-04-17,SKU0040,Aquafina Water 1.5L,4,46.63,180.74,2026-11-19
2025-04-17,SKU0041,Gourmet Green Tea 25 bags,22,247.17,5471.9,2027-05-14
2025-04-17,SKU0043,Gourmet Green Tea 100 bags,24,300.65,7418.51,2027-07-01
2025-04-17,SKU0044,Lipton Yellow Label Tea 100 bags,16,408.12,6395.29,2026-09-26
2025-04-17,SKU0046,Vital Energy Drink 250ml,31,81.95,2449.73,2027-01-03
2025-04-17,SKU0048,Lays Masala Chips 68g,6,87.27,500.89,2026-05-14
2025-04-17,SKU0052,Kolson Slanty 40g,20,42.2,869.15,2025-09-17
2025-04-17,SKU0053,Super Crisp Nimko 100g,5,87.85,421.23,2026-01-27
2025-04-17,SKU0054,Super Crisp Nimko 200g,2,81.0,161.27,2026-01-12
2025-04-17,SKU0055,Cheetos Crunchy 48g,0,42.95,0.0,2025-12-25
2025-04-17,SKU0058,Peek Freans Sooper Biscuit Family Pack,13,72.31,893.47,2026-01-30
2025-04-17,SKU0059,Peek Freans Sooper Biscuit Half Roll,6,68.8,413.04,2025-12-06
2025-04-17,SKU0060,Peek Freans Chocolate Chip 90g,18,65.18,1212.86,2026-01-28
2025-04-17,SKU0061,Jubilee Chocolate Biscuit 90g,18,51.42,928.16,2026-01-24
2025-04-17,SKU0062,Jubilee Coconut Biscuit 90g,31,56.07,1655.23,2026-03-30
2025-04-17,SKU0065,Rio Wafer 18g,10,44.67,458.35,2025-12-27
2025-04-17,SKU0066,Rio Wafer 45g,23,21.4,468.4,2025-11-18
2025-04-17,SKU0068,English Biscuit White Bread Large,1,79.66,77.09,2025-06-01
2025-04-17,SKU0069,English Biscuit Brown Bread Medium,11,73.13,779.21,2025-09-17
2025-04-17,SKU0070,English Biscuit Brown Bread Large,9,71.55,631.78,2025-08-18
2025-04-17,SKU0071,Peek Freans Cake Rusk Regular,17,150.19,2596.89,2025-08-11
2025-04-17,SKU0072,Peek Freans Cake Rusk Chocolate,8,191.46,1505.4,2025-09-15
2025-04-17,SKU0074,Bake Parlor Rusk Plain,2,114.16,224.49,2025-10-26
2025-04-17,SKU0076,Dawn White Bread Medium,22,89.52,1962.41,2025-09-04
2025-04-17,SKU0078,National Biryani Masala 100g,14,51.78,748.2,2027-01-05
2025-04-17,SKU0080,National Nihari Masala 50g,25,74.85,1814.01,2027-07-29
2025-04-17,SKU0081,Shan Biryani Masala 50g,18,40.95,757.99,2027-06-23
2025-04-17,SKU0083,Shan Chicken Tikka 50g,12,52.99,629.93,2026-11-14
2025-04-17,SKU0085,Mehran Seekh Kabab 50g,15,51.47,752.3,2027-07-29
2025-04-17,SKU0086,Dalda Cooking Oil 1L,2,700.03,1439.18,2027-03-16
2025-04-17,SKU0087,Dalda Cooking Oil 2.5L,17,310.29,5187.53,2026-08-28
2025-04-17,SKU0088,Dalda Cooking Oil 5L,7,1034.02,7321.68,2027-04-04
2025-04-17,SKU0090,Habib Banaspati 2.5kg,7,344.02,2515.88,2027-01-30
2025-04-17,SKU0091,Eva Cooking Oil 1L,20,387.42,7993.78,2026-12-23
2025-04-17,SKU0093,Tapal Danedar Tea 190g,15,266.55,4153.14,2026-08-25
2025-04-17,SKU0094,Tapal Danedar Tea 475g,13,465.01,6066.84,2027-06-19
2025-04-17,SKU0098,Vital Tea 475g,21,346.22,7429.74,2027-09-16
2025-04-17,SKU0100,Sufi Basmati Rice 10kg,22,1230.04,26906.92,2027-09-17
2025-04-17,SKU0102,Guard Super Basmati 10kg,19,901.45,16445.11,2026-09-04
2025-04-17,SKU0103,Mehran Basmati Rice 5kg,17,650.88,11571.05,2026-11-21
2025-04-17,SKU0104,Shangrila Vermicelli 200g,14,99.49,1432.75,2026-04-28
2025-04-17,SKU0105,Shangrila Vermicelli 400g,8,102.06,808.53,2026-01-23
2025-04-17,SKU0110,Shan Red Chilli Powder 200g,7,83.29,588.22,2027-03-14
2025-04-17,SKU0112,Lux Beauty Soap 3-pack,14,146.83,2108.27,2027-12-08
2025-04-17,SKU0113,Lux Beauty Soap 6-pack,15,255.81,3949.04,2027-11-13
2025-04-17,SKU0114,Lifebuoy Soap 3-pack,28,229.35,6428.24,2027-10-27
2025-04-17,SKU0116,Safeguard Soap 3-pack,7,179.26,1257.15,2027-08-11
2025-04-17,SKU0117,Dettol Soap 3-pack,4,189.53,721.67,2027-07-20
2025-04-17,SKU0118,Dove Beauty Bar 100g,18,177.77,3058.69,2028-05-03
2025-04-17,SKU0119,Dove Beauty Bar 3-pack,25,300.96,7554.88,2028-01-25
2025-04-17,SKU0121,Fair & Lovely Cream 50g,13,105.22,1346.67,2028-06-25
2025-04-17,SKU0123,Pond's Face Cream 50g,6,248.1,1448.13,2028-04-20
2025-04-17,SKU0124,Pantene Shampoo 180ml,10,389.99,3781.83,2027-11-17
2025-04-17,SKU0126,Pantene Shampoo 650ml,14,201.28,2902.45,2028-09-30
2025-04-17,SKU0127,Head & Shoulders Shampoo 185ml,12,445.74,5441.76,2028-04-20
2025-04-17,SKU0128,Head & Shoulders Shampoo 400ml,23,404.28,9314.5,2027-12-01
2025-04-17,SKU0129,Sunsilk Shampoo 180ml,20,257.35,5138.44,2028-06-20
2025-04-17,SKU0131,Clear Shampoo 185ml,23,386.64,8924.24,2027-10-28
2025-04-17,SKU0132,Clear Shampoo 400ml,0,384.11,0.0,2027-07-13
2025-04-17,SKU0133,Colgate Toothpaste 75g,16,116.87,1938.18,2028-05-13
2025-04-17,SKU0135,Close Up Toothpaste 75g,8,195.77,1610.3,2028-02-02
2025-04-17,SKU0136,Close Up Toothpaste 150g,17,109.65,1935.4,2028-03-14
2025-04-17,SKU0137,Sensodyne Toothpaste 75g,16,279.78,4564.82,2028-08-04
2025-04-17,SKU0138,Surf Excel Detergent 1kg,19,1295.0,25019.21,2027-09-17
2025-04-17,SKU0139,Surf Excel Detergent 3kg,13,1148.22,15405.96,2027-10-08
2025-04-17,SKU0140,Surf Excel Detergent 6kg,5,1065.64,5291.95,2028-03-23
2025-04-17,SKU0141,Ariel Detergent 1kg,23,719.5,16624.43,2027-12-03
2025-04-17,SKU0142,Ariel Detergent 3kg,23,569.05,13534.66,2028-05-04
2025-04-17,SKU0143,Bonus Detergent 1kg,23,570.77,13635.34,2027-10-27
